subject,condition,rt_ms
16,congruent,522.6268826131369
46,congruent,467.29108987176795
2,incongruent,535.0599313510828
15,congruent,515.1104982078735
21,congruent,459.65771598735864
24,incongruent,516.7774031585634
24,incongruent,540.9674890998211
8,incongruent,559.6836830346767
12,congruent,483.78703607648697
5,congruent,438.0169180582802
29,congruent,544.9771495713852
18,incongruent,494.1559861191229
28,congruent,432.3597550862558
29,congruent,535.1255503217435
35,congruent,553.054102804884
27,congruent,401.58341532877415
32,incongruent,400.74629231498653
29,congruent,594.1307695136271
32,congruent,529.7037129492536
31,incongruent,281.05997750700624
16,incongruent,501.367482323277
13,incongruent,616.4741186200811
39,incongruent,522.760379480998
17,incongruent,449.5938561225167
27,congruent,616.6677383965559
10,incongruent,711.2657570050733
22,congruent,495.43719259169507
26,congruent,394.1503326657509
31,incongruent,566.9867566416275
26,congruent,417.95705491070515
18,incongruent,528.6037734731862
48,congruent,544.3616643938184
26,incongruent,491.4537365480019
40,congruent,551.8283249247038
37,congruent,386.3444390791931
28,incongruent,561.8543451673529
44,incongruent,381.75590598160073
7,congruent,455.6795394100666
46,congruent,432.05461923785947
42,congruent,406.99409062547977
25,incongruent,561.2869011860184
36,congruent,638.1578207674886
26,congruent,641.2438110108683
14,incongruent,564.3354723728654
40,incongruent,404.468783019258
13,congruent,597.7242291649583
16,incongruent,513.4707574331458
26,incongruent,715.8296520530214
42,congruent,491.61750333106784
19,incongruent,442.20821650992553
25,incongruent,506.02799184181066
3,incongruent,504.2380268968066
6,incongruent,450.3229630511052
3,incongruent,371.89518787032955
4,incongruent,677.5698727224112
43,incongruent,446.6172267032741
42,incongruent,372.97211457198443
41,incongruent,504.8137379968444
3,congruent,367.8200225971292
4,congruent,489.4690833787601
14,incongruent,510.38633999568304
28,incongruent,417.15116212822335
17,incongruent,445.85380990806715
24,incongruent,542.4947551899522
9,incongruent,411.9466361228653
36,congruent,414.7926525559667
16,congruent,565.5654335275333
4,congruent,420.18595427508984
37,incongruent,408.73255736740873
45,incongruent,548.120390049595
1,incongruent,482.94314573203593
22,incongruent,532.2753625039163
41,incongruent,503.82567362478846
35,congruent,510.6456862023376
42,incongruent,453.93867847538934
21,incongruent,488.04179447256104
19,congruent,581.2814206186417
35,incongruent,480.4842869200849
8,incongruent,399.4541629977519
12,incongruent,391.2795149092396
30,congruent,457.0945280374729
33,incongruent,675.2515149868022
6,congruent,521.3850371159513
25,incongruent,404.69995828454586
18,congruent,473.9340480958697
25,incongruent,384.5532845148286
47,incongruent,448.95066330337994
4,incongruent,427.76079482265317
49,congruent,448.78387206096505
23,congruent,509.2338767318998
38,congruent,542.4254002213502
21,incongruent,633.7793989617343
16,incongruent,514.9117651911814
38,incongruent,460.680946858166
34,congruent,336.10417581595584
8,incongruent,418.304688194397
35,incongruent,539.9152435815959
37,incongruent,475.65605137543463
20,incongruent,424.6808538796237
46,congruent,549.1402650225048
32,incongruent,501.907356219506
17,congruent,407.6485521173878
1,incongruent,615.1186897296636
34,congruent,498.46883833381656
11,congruent,451.69423865871784
38,incongruent,520.2136787016368
26,congruent,557.6291890207057
23,incongruent,526.7080015330268
9,congruent,621.580382109195
35,congruent,441.1531209530219
9,incongruent,461.3098836935466
21,congruent,615.1669693943406
41,incongruent,434.78382503980214
46,congruent,440.81755741705325
49,congruent,379.04392983702235
47,congruent,431.83866510010745
28,incongruent,405.013282721768
10,congruent,422.8670573980926
42,incongruent,517.8391938584201
40,congruent,417.3542113808735
49,congruent,454.21411452109834
32,congruent,408.3540713566897
7,incongruent,455.20824079272757
25,incongruent,546.7421193909423
22,congruent,543.5929877686475
42,incongruent,438.3042341364504
20,incongruent,589.2868674436097
17,congruent,640.9683258458277
4,incongruent,573.804639647984
41,incongruent,382.77444371087984
38,incongruent,435.1258032703597
3,incongruent,574.6193612230267
22,congruent,569.5046844109527
24,incongruent,475.10547651133226
23,congruent,671.7910375993713
46,congruent,571.766323486418
8,incongruent,400.8003662358402
16,incongruent,598.3107248241407
9,congruent,466.26085236022135
12,congruent,553.7334007079036
45,congruent,544.8391579593011
47,congruent,437.7987012859598
3,congruent,565.2325826053946
31,congruent,552.4833057377499
12,incongruent,488.04205081213684
10,congruent,590.9197777166902
15,incongruent,558.6155337040784
10,congruent,681.2052467433716
25,incongruent,605.1141756447539
49,congruent,473.56255010378135
29,incongruent,530.1185408150822
36,congruent,492.8942525611195
25,incongruent,605.2234265892763
1,incongruent,610.2917218797359
5,congruent,343.5625918076495
14,congruent,501.65808401612276
12,congruent,594.8211298255619
42,incongruent,550.7655408818933
42,congruent,456.6466935365686
42,incongruent,497.51552384217786
32,congruent,517.8341748796431
28,congruent,559.4628476775104
32,congruent,524.3468844078508
20,congruent,570.1824725025367
33,incongruent,520.6567998039451
39,congruent,570.9826769520209
38,congruent,562.110291148242
31,incongruent,407.9269110012284
3,congruent,534.164607957601
36,congruent,596.2499702250573
18,incongruent,335.7919306172829
37,incongruent,405.96809828957146
27,incongruent,532.0984680208387
44,incongruent,551.6541343235878
17,congruent,473.44395703867457
46,incongruent,574.6214731433099
42,incongruent,579.831060727925
17,incongruent,456.89578408696275
24,incongruent,464.20760306337615
27,congruent,465.8241251981153
38,congruent,491.1024071771073
34,incongruent,458.4553620476779
42,incongruent,543.8397598750809
19,congruent,578.2682611906599
25,congruent,501.23061480610124
22,incongruent,430.2009663128946
45,congruent,503.7409094560099
15,incongruent,250.49895866045173
29,congruent,511.45280674953915
6,incongruent,416.4230162718118
42,incongruent,424.9970886575212
19,incongruent,510.5509501388918
17,incongruent,539.0200223505599
29,incongruent,458.16077269020735
25,incongruent,561.3770427280334
42,incongruent,592.4875488071918
27,incongruent,484.86615937831044
26,congruent,455.6789814361333
6,congruent,509.19284773505063
2,congruent,393.2246968589416
20,congruent,419.65715520512447
49,incongruent,493.45669201460373
45,incongruent,464.2594816486111
31,congruent,495.00091455812964
31,incongruent,543.8309836558452
20,congruent,322.73551102919583
9,incongruent,444.75838211755956
1,incongruent,483.41218247208644
17,congruent,390.532744876344
16,incongruent,581.7249409303676
10,incongruent,678.199655252321
13,congruent,523.899805507088
2,incongruent,401.9139038207967
30,incongruent,611.3199825305896
46,incongruent,550.5779982471009
34,incongruent,458.4794857257085
22,incongruent,350.96198529243725
21,incongruent,392.784557155205
16,congruent,512.0364000541401
7,incongruent,426.27304710111576
30,incongruent,430.3943789365229
28,incongruent,551.1843689900475
1,incongruent,527.1880729301915
21,congruent,571.4591870033312
14,incongruent,598.4641617993208
9,incongruent,502.47591774929407
35,congruent,534.6253389342934
26,incongruent,513.2095361678323
32,congruent,408.82106927440094
35,incongruent,521.2671037202256
49,congruent,526.5623747821626
40,congruent,556.1550722614635
31,congruent,594.5356700481655
44,incongruent,489.5838459386684
24,incongruent,464.7502775043633
49,incongruent,449.85068283609127
38,congruent,602.1854746086076
32,congruent,522.7820381219033
45,incongruent,429.92331940386657
26,congruent,425.43219469329614
36,congruent,525.3438678889788
14,congruent,470.2053716866147
48,congruent,452.59407994394803
31,congruent,445.4033490771679
39,incongruent,434.6568800886569
23,congruent,594.511446244963
43,incongruent,476.6336836214923
4,congruent,562.0825080148733
6,incongruent,560.9134774287406
25,incongruent,360.1151786400769
36,congruent,501.23160992093864
40,incongruent,460.87269831513504
22,incongruent,533.6853119958765
32,congruent,531.4944410726237
28,incongruent,553.8212559215757
48,congruent,496.9812412599732
33,incongruent,492.83867628671663
21,incongruent,535.2522944630778
48,congruent,643.7693700857105
6,congruent,457.0626530073181
49,congruent,547.2566149326576
8,incongruent,579.9657496303333
15,incongruent,450.2011050901934
41,incongruent,579.6542234881679
36,incongruent,427.2462391285691
48,congruent,608.5765833963532
37,congruent,352.75287619092603
32,congruent,533.0061208079878
17,congruent,653.4700534397324
1,congruent,422.3122629750391
7,congruent,560.8416320410412
15,congruent,657.5705154611769
3,incongruent,341.59291100025905
25,incongruent,524.6716978401926
39,congruent,422.02407458404184
48,incongruent,480.4403894326653
24,incongruent,412.7059643340709
43,incongruent,595.3794443546166
49,congruent,552.3209279859857
43,incongruent,512.1395053843345
23,congruent,502.9949135038805
16,incongruent,497.2067624345486
48,incongruent,581.4558988853717
12,incongruent,632.6905760062755
21,congruent,577.7698101458305
4,congruent,621.4474968108517
39,incongruent,424.38473695214645
32,congruent,501.5570440888941
5,congruent,442.55289180512483
11,incongruent,585.0034244571169
28,incongruent,637.1774734210973
27,congruent,480.7106208478329
40,incongruent,464.36959073475145
14,incongruent,473.1012931325424
46,incongruent,345.8360194411943
22,incongruent,538.7138186080097
41,incongruent,486.42046804896944
12,congruent,564.696425665003
2,incongruent,408.8902875814946
3,congruent,543.0312345486236
19,congruent,526.7912520744173
47,congruent,349.9255505327792
3,congruent,407.49532512010376
19,congruent,437.6809736714621
6,incongruent,544.8991695094085
46,incongruent,541.4326827203474
34,congruent,615.0718604903954
38,incongruent,410.43348700474553
35,congruent,590.1347669837971
33,congruent,476.04401088513015
38,congruent,547.9837670492503
1,congruent,637.0433719675733
43,incongruent,382.78847985754
37,congruent,567.9957346185812
37,incongruent,472.69558154060644
20,incongruent,661.7356591653728
40,congruent,601.1271003410335
19,incongruent,702.1692458811748
3,incongruent,366.51173768831865
45,congruent,397.6348151564507
12,incongruent,354.8839760145203
5,incongruent,524.13838864189
31,congruent,684.5358183969548
12,congruent,444.6119726395005
43,incongruent,443.50139347168636
22,congruent,492.1181456111387
1,incongruent,445.591341610625
47,incongruent,482.4733410712236
26,incongruent,586.966819644498
13,incongruent,547.4170271951065
34,incongruent,636.6744321025456
26,incongruent,449.12143007495496
2,congruent,559.5907155426854
38,congruent,511.5967711553378
20,congruent,435.17157577633475
35,incongruent,537.6032973531587
44,incongruent,515.3204139011017
30,incongruent,561.2927732747844
33,incongruent,536.3312801126807
13,incongruent,514.6847836453953
12,incongruent,533.2173041088067
21,congruent,435.3960499384497
42,incongruent,462.48604292412347
26,incongruent,416.1792944281931
18,incongruent,394.4554800647552
39,congruent,450.2554474867316
42,incongruent,493.4712994368251
45,congruent,388.5648973735846
15,incongruent,584.4109896508663
35,incongruent,499.7022410682832
29,congruent,618.15121643274
22,congruent,510.4731012977976
20,incongruent,515.9829730843666
6,congruent,365.5365864755594
14,incongruent,436.0157882548544
27,incongruent,504.61496513162757
44,congruent,496.0021583076436
43,congruent,410.57617620938186
10,congruent,571.2496386034699
34,congruent,498.00934635370237
5,congruent,435.4782546191949
34,congruent,431.0395095700884
17,congruent,507.60896267657154
23,incongruent,478.47383522444085
36,congruent,470.2111336488116
21,congruent,440.2181909390423
40,congruent,493.41602207918214
27,incongruent,593.3217066326825
49,congruent,483.1211876827129
32,congruent,484.3047493611989
15,congruent,357.2442649408107
38,incongruent,307.7095806676848
20,incongruent,523.817987593897
27,congruent,556.7060135218874
7,congruent,413.2873790080863
6,incongruent,527.8197023412221
29,incongruent,513.0727101662803
10,congruent,633.635864284106
49,congruent,486.87078381971907
42,incongruent,554.9973667362644
35,congruent,403.589982591156
37,congruent,460.40233107223935
30,incongruent,438.40611039682267
3,incongruent,510.01652452556334
20,incongruent,513.2018076559835
25,incongruent,466.4258460630314
45,congruent,626.9530270557705
11,incongruent,389.80693436435183
25,congruent,492.7230725565875
17,congruent,541.3880317059632
7,incongruent,564.919728549067
6,incongruent,502.85426673349576
18,congruent,561.9345420667289
5,congruent,486.94813986689496
4,incongruent,512.2639206710841
18,incongruent,533.4401942521941
10,incongruent,482.19678379695915
28,congruent,520.8678421575326
1,congruent,431.2782680522581
15,congruent,463.81170229577464
23,congruent,459.7497469161451
48,congruent,436.4441101744179
32,incongruent,508.82732866226667
44,congruent,505.60113885320555
17,congruent,437.8707865875499
23,incongruent,490.0080204907648
21,incongruent,398.22036617194476
44,congruent,397.24742884312457
48,congruent,668.8215958429548
48,congruent,441.12892645647037
37,congruent,477.4546525849128
25,incongruent,582.9927221841128
27,congruent,518.9891480248258
49,incongruent,455.01584818062156
14,congruent,517.2422351268225
17,congruent,566.1354388761201
44,congruent,395.1691678030419
19,incongruent,466.5575418237338
12,congruent,479.0095497577339
28,incongruent,709.5297110963569
16,incongruent,427.09660253392116
44,congruent,540.5441012505617
45,congruent,608.0922701293404
15,incongruent,531.1921311506262
26,incongruent,509.60727459316433
49,incongruent,628.2136586850785
37,congruent,414.29573908584905
11,congruent,467.58939319153995
29,congruent,437.9164586191629
31,incongruent,468.9716015985564
33,congruent,505.14830141752344
2,incongruent,535.0484184470583
15,incongruent,607.3654835000559
42,congruent,404.5202588948226
12,incongruent,542.5740859304507
15,incongruent,510.3597139721122
16,incongruent,411.8755483563703
9,congruent,375.974995304593
8,incongruent,651.381150165163
